"","datetime","sensor_name","sensor_state","anomaly"
"1081",1970-02-17 00:07:05,"bed","ON",1
"1082",1970-02-17 00:08:09,"bed","OFF",1
"1083",1970-02-17 00:08:19,"toilet","ON",1
"1084",1970-02-17 00:08:42,"toilet","OFF",1
"1085",1970-02-17 00:08:52,"tv","ON",1
"1086",1970-02-17 03:36:18,"tv","OFF",1
"1087",1970-02-17 03:36:18,"bed","ON",1
"1088",1970-02-17 16:21:04,"bed","OFF",1
"1089",1970-02-17 16:21:14,"toilet","ON",1
"1090",1970-02-17 16:21:31,"toilet","OFF",1
"1091",1970-02-17 16:21:41,"bed","ON",1
"1092",1970-02-17 16:57:34,"bed","OFF",1
"1093",1970-02-17 16:57:44,"social","ON",1
"1094",1970-02-17 20:00:12,"social","OFF",1
"1095",1970-02-17 20:00:22,"pc","ON",1
"1096",1970-02-17 20:35:19,"toilet","ON",1
"1097",1970-02-17 20:44:46,"toilet","OFF",1
"1098",1970-02-17 20:44:56,"bed","ON",1
"1099",1970-02-17 20:59:52,"bed","OFF",1
"1100",1970-02-17 21:00:02,"toilet","ON",1
"1101",1970-02-17 21:20:42,"toilet","OFF",1
"1102",1970-02-17 21:20:52,"tv","ON",1
"1103",1970-02-17 22:39:34,"pc","OFF",1
"1104",1970-02-17 22:39:44,"bed","ON",1
"1105",1970-02-18 04:47:52,"bed","OFF",1
"1106",1970-02-18 04:48:02,"tv","OFF",1
"1107",1970-02-18 04:48:12,"pc","ON",1
"1108",1970-02-18 06:15:10,"toilet","ON",1
"1109",1970-02-18 06:34:45,"toilet","OFF",1
"1110",1970-02-18 06:34:55,"bed","ON",1
"1111",1970-02-18 07:30:30,"bed","OFF",1
"1112",1970-02-18 07:30:40,"pc","OFF",1
"1113",1970-02-18 07:30:50,"bed","ON",1
"1114",1970-02-18 11:59:55,"bed","OFF",1
"1115",1970-02-18 12:00:05,"social","ON",1
"1116",1970-02-18 21:36:32,"social","OFF",1
"1117",1970-02-18 21:36:42,"toilet","ON",1
"1118",1970-02-18 21:47:20,"toilet","OFF",1
"1119",1970-02-18 21:47:30,"tv","ON",1
"1120",1970-02-19 07:54:52,"tv","OFF",1
"1121",1970-02-19 07:54:52,"social","ON",1
"1122",1970-02-19 13:33:29,"social","OFF",1
"1123",1970-02-19 13:33:39,"bed","ON",1
"1124",1970-02-19 22:38:05,"bed","OFF",1
"1125",1970-02-19 22:38:15,"toilet","ON",1
"1126",1970-02-19 23:01:35,"toilet","OFF",1
"1127",1970-02-19 23:01:45,"bed","ON",1
"1128",1970-02-19 23:24:20,"sleep","ON",0
"1129",1970-02-20 00:00:49,"sleep","OFF",0
"1130",1970-02-20 00:07:50,"sleep","ON",0
"1131",1970-02-20 03:36:17,"sleep","OFF",0
"1132",1970-02-20 03:41:09,"sleep","ON",0
"1133",1970-02-20 08:21:14,"sleep","OFF",0
"1134",1970-02-20 08:25:02,"sleep","ON",0
"1135",1970-02-20 12:34:34,"sleep","OFF",0
"1136",1970-02-20 12:40:27,"sleep","ON",0
"1137",1970-02-20 13:25:46,"sleep","OFF",0
"1138",1970-02-20 13:31:04,"sleep","ON",0
"1139",1970-02-20 14:16:28,"sleep","OFF",0
"1140",1970-02-20 14:22:09,"bed","OFF",1
"1141",1970-02-20 14:22:19,"toilet","ON",1
"1142",1970-02-20 14:34:05,"toilet","OFF",1
"1143",1970-02-20 14:34:15,"bed","ON",1
"1144",1970-02-20 19:42:04,"bed","OFF",1
"1145",1970-02-20 19:42:14,"toilet","ON",1
"1146",1970-02-20 20:05:10,"toilet","OFF",1
"1147",1970-02-20 20:05:20,"bed","ON",1
"1148",1970-02-20 20:15:43,"sleep","ON",0
"1149",1970-02-20 21:26:41,"sleep","OFF",0
"1150",1970-02-20 21:33:25,"bed","OFF",1
"1151",1970-02-20 21:33:35,"toilet","ON",1
"1152",1970-02-20 21:53:27,"toilet","OFF",1
"1153",1970-02-20 21:53:37,"bed","ON",1
"1154",1970-02-21 06:08:03,"bed","OFF",1
"1155",1970-02-21 06:08:13,"toilet","ON",1
"1156",1970-02-21 06:30:28,"toilet","OFF",1
"1157",1970-02-21 06:30:38,"bed","ON",1
"1158",1970-02-21 12:42:33,"bed","OFF",1
"1159",1970-02-21 12:42:43,"toilet","ON",1
"1160",1970-02-21 13:46:06,"toilet","OFF",1
"1161",1970-02-21 13:46:16,"pc","ON",1
"1162",1970-02-21 15:21:25,"pc","OFF",1
"1163",1970-02-21 15:21:25,"tv","ON",1
"1164",1970-02-21 19:14:19,"tv","OFF",1
"1165",1970-02-21 19:14:19,"toilet","ON",1
"1166",1970-02-21 19:35:22,"toilet","OFF",1
"1167",1970-02-21 19:35:32,"bed","ON",1
"1168",1970-02-21 20:29:28,"bed","OFF",1
"1169",1970-02-21 20:29:38,"social","ON",1
"1170",1970-02-21 23:05:04,"social","OFF",1
"1171",1970-02-21 23:05:14,"toilet","ON",1
"1172",1970-02-21 23:24:51,"toilet","OFF",1
"1173",1970-02-21 23:25:01,"bed","ON",1
"1174",1970-02-22 11:12:54,"bed","OFF",1
"1175",1970-02-22 11:13:04,"toilet","ON",1
"1176",1970-02-22 11:19:58,"toilet","OFF",1
"1177",1970-02-22 11:20:08,"bed","ON",1
"1178",1970-02-22 17:28:16,"bed","OFF",1
"1179",1970-02-22 17:28:26,"toilet","ON",1
"1180",1970-02-22 17:37:43,"toilet","OFF",1
"1181",1970-02-22 17:37:53,"social","ON",1
"1182",1970-02-22 19:03:03,"social","OFF",1
"1183",1970-02-22 19:03:13,"bed","ON",1
"1184",1970-02-22 19:08:26,"bed","OFF",1
"1185",1970-02-22 19:08:36,"toilet","ON",1
"1186",1970-02-22 19:31:35,"toilet","OFF",1
"1187",1970-02-22 19:31:45,"bed","ON",1
"1188",1970-02-22 19:37:00,"bed","OFF",1
"1189",1970-02-22 19:37:10,"toilet","ON",1
"1190",1970-02-22 19:43:19,"toilet","OFF",1
"1191",1970-02-22 19:43:29,"social","ON",1
"1192",1970-02-22 20:50:53,"social","OFF",1
"1193",1970-02-22 20:51:03,"bed","ON",1
"1194",1970-02-22 21:43:44,"bed","OFF",1
"1195",1970-02-22 21:43:54,"toilet","ON",1
"1196",1970-02-22 22:03:51,"toilet","OFF",1
"1197",1970-02-22 22:04:01,"bed","ON",1
"1198",1970-02-22 22:34:44,"bed","OFF",1
"1199",1970-02-22 22:34:54,"toilet","ON",1
"1200",1970-02-22 22:37:56,"toilet","OFF",1
"1201",1970-02-22 22:38:06,"tv","ON",1
"1202",1970-02-23 01:16:42,"tv","OFF",1
"1203",1970-02-23 01:16:42,"pc","ON",1
"1204",1970-02-23 02:22:44,"pc","OFF",1
"1205",1970-02-23 02:22:44,"social","ON",1
"1206",1970-02-23 11:07:48,"social","OFF",1
"1207",1970-02-23 11:07:58,"toilet","ON",1
"1208",1970-02-23 11:18:14,"toilet","OFF",1
"1209",1970-02-23 11:18:24,"bed","ON",1
"1210",1970-02-23 18:06:04,"bed","OFF",1
"1211",1970-02-23 18:06:14,"toilet","ON",1
"1212",1970-02-23 18:16:47,"toilet","OFF",1
"1213",1970-02-23 18:16:57,"bed","ON",1
"1214",1970-02-23 19:16:41,"bed","OFF",1
"1215",1970-02-23 19:16:51,"social","ON",1
"1216",1970-02-23 21:36:59,"social","OFF",1
"1217",1970-02-23 21:37:09,"bed","ON",1
"1218",1970-02-23 23:53:46,"sleep","ON",0
"1219",1970-02-24 04:54:32,"sleep","OFF",0
"1220",1970-02-24 11:54:25,"bed","OFF",1
"1221",1970-02-24 11:54:35,"social","ON",1
"1222",1970-02-24 13:31:41,"social","OFF",1
"1223",1970-02-24 13:31:51,"bed","ON",1
"1224",1970-02-24 13:58:24,"bed","OFF",1
"1225",1970-02-24 13:58:34,"social","ON",1
"1226",1970-02-24 15:39:20,"social","OFF",1
"1227",1970-02-24 15:39:30,"toilet","ON",1
"1228",1970-02-24 15:39:54,"toilet","OFF",1
"1229",1970-02-24 15:40:04,"tv","ON",1
"1230",1970-02-24 20:50:36,"tv","OFF",1
"1231",1970-02-24 20:50:36,"pc","ON",1
"1232",1970-02-24 21:19:56,"bed","ON",1
"1233",1970-02-24 21:31:24,"sleep","ON",0
"1234",1970-02-25 01:04:55,"sleep","OFF",0
"1235",1970-02-25 01:10:25,"sleep","ON",0
"1236",1970-02-25 02:10:34,"sleep","OFF",0
"1237",1970-02-25 02:13:56,"sleep","ON",0
"1238",1970-02-25 04:49:00,"sleep","OFF",0
"1239",1970-02-25 04:52:47,"sleep","ON",0
"1240",1970-02-25 08:07:35,"sleep","OFF",0
"1241",1970-02-25 08:10:34,"sleep","ON",0
"1242",1970-02-25 12:16:58,"sleep","OFF",0
"1243",1970-02-25 12:24:09,"bed","OFF",1
"1244",1970-02-25 12:24:19,"pc","OFF",1
"1245",1970-02-25 12:24:29,"social","ON",1
"1246",1970-02-25 15:14:19,"social","OFF",1
"1247",1970-02-25 15:14:29,"bed","ON",1
"1248",1970-02-25 15:14:52,"bed","OFF",1
"1249",1970-02-25 15:15:02,"toilet","ON",1
"1250",1970-02-25 15:15:05,"toilet","OFF",1
"1251",1970-02-25 15:15:15,"pc","ON",1
"1252",1970-02-25 20:04:28,"social","ON",1
"1253",1970-02-25 22:30:08,"social","OFF",1
"1254",1970-02-25 22:30:18,"pc","OFF",1
"1255",1970-02-25 22:30:28,"social","ON",1
"1256",1970-02-26 01:23:09,"social","OFF",1
"1257",1970-02-26 01:23:19,"bed","ON",1
"1258",1970-02-26 02:19:16,"bed","OFF",1
"1259",1970-02-26 02:19:26,"pc","ON",1
"1260",1970-02-26 03:22:56,"bed","ON",1
"1261",1970-02-26 05:08:04,"sleep","ON",0
"1262",1970-02-26 12:20:17,"sleep","OFF",0
"1263",1970-02-26 17:45:43,"bed","OFF",1
"1264",1970-02-26 17:45:53,"pc","OFF",1
"1265",1970-02-26 17:46:03,"tv","ON",1
"1266",1970-02-26 21:22:05,"tv","OFF",1
"1267",1970-02-26 21:22:05,"bed","ON",1
"1268",1970-02-27 03:38:25,"bed","OFF",1
"1269",1970-02-27 03:38:35,"toilet","ON",1
"1270",1970-02-27 03:38:42,"toilet","OFF",1
"1271",1970-02-27 03:38:52,"bed","ON",1
"1272",1970-02-27 03:54:59,"sleep","ON",0
"1273",1970-02-27 07:47:46,"sleep","OFF",0
"1274",1970-02-27 07:53:54,"sleep","ON",0
"1275",1970-02-27 09:22:25,"sleep","OFF",0
"1276",1970-02-27 09:26:51,"sleep","ON",0
"1277",1970-02-27 15:19:12,"sleep","OFF",0
"1278",1970-02-27 15:25:35,"sleep","ON",0
"1279",1970-02-27 15:33:33,"sleep","OFF",0
"1280",1970-02-27 15:39:06,"sleep","ON",0
"1281",1970-02-27 17:06:59,"sleep","OFF",0
"1282",1970-02-27 17:12:56,"bed","OFF",1
"1283",1970-02-27 17:13:06,"toilet","ON",1
"1284",1970-02-27 17:25:59,"toilet","OFF",1
"1285",1970-02-27 17:26:09,"bed","ON",1
"1286",1970-02-27 17:33:12,"sleep","ON",0
"1287",1970-02-28 00:27:57,"sleep","OFF",0
"1288",1970-02-28 00:33:25,"sleep","ON",0
"1289",1970-02-28 01:32:06,"sleep","OFF",0
"1290",1970-02-28 01:39:16,"sleep","ON",0
"1291",1970-02-28 06:25:09,"sleep","OFF",0
"1292",1970-02-28 06:29:53,"sleep","ON",0
"1293",1970-02-28 07:38:26,"sleep","OFF",0
"1294",1970-02-28 07:43:06,"bed","OFF",1
"1295",1970-02-28 07:43:16,"toilet","ON",1
"1296",1970-02-28 07:50:30,"toilet","OFF",1
"1297",1970-02-28 07:50:40,"bed","ON",1
"1298",1970-02-28 13:32:09,"bed","OFF",1
"1299",1970-02-28 13:32:19,"toilet","ON",1
"1300",1970-02-28 13:42:04,"toilet","OFF",1
"1301",1970-02-28 13:42:14,"social","ON",1
"1302",1970-02-28 15:15:17,"social","OFF",1
"1303",1970-02-28 15:15:27,"toilet","ON",1
"1304",1970-02-28 15:30:12,"toilet","OFF",1
"1305",1970-02-28 15:30:22,"bed","ON",1
"1306",1970-02-28 15:56:02,"bed","OFF",1
"1307",1970-02-28 15:56:12,"social","ON",1
"1308",1970-03-01 01:23:49,"social","OFF",1
"1309",1970-03-01 01:23:59,"bed","ON",0
"1310",1970-03-01 01:37:47,"sleep","ON",0
"1311",1970-03-01 07:09:33,"sleep","OFF",0
"1312",1970-03-01 07:15:01,"bed","OFF",0
"1313",1970-03-01 07:15:11,"toilet","ON",0
"1314",1970-03-01 07:24:52,"toilet","OFF",0
"1315",1970-03-01 07:25:02,"social","ON",0
"1316",1970-03-01 07:49:42,"social","OFF",0
"1317",1970-03-01 07:49:52,"toilet","ON",0
"1318",1970-03-01 07:58:03,"toilet","OFF",0
"1319",1970-03-01 07:58:13,"bed","ON",0
"1320",1970-03-01 08:21:32,"bed","OFF",0
"1321",1970-03-01 08:21:42,"social","ON",0
"1322",1970-03-01 08:46:54,"social","OFF",0
"1323",1970-03-01 08:47:04,"bed","ON",0
"1324",1970-03-01 09:25:36,"bed","OFF",0
"1325",1970-03-01 09:25:46,"pc","ON",0
"1326",1970-03-01 10:10:33,"tv","ON",0
"1327",1970-03-01 10:15:13,"pc","OFF",0
"1328",1970-03-01 10:15:23,"social","ON",0
"1329",1970-03-01 12:54:48,"social","OFF",0
"1330",1970-03-01 12:54:58,"tv","OFF",0
"1331",1970-03-01 12:55:08,"pc","ON",0
"1332",1970-03-01 13:33:38,"tv","ON",0
"1333",1970-03-01 14:04:10,"toilet","ON",0
"1334",1970-03-01 14:17:13,"toilet","OFF",0
"1335",1970-03-01 14:17:23,"social","ON",0
"1336",1970-03-01 18:14:16,"social","OFF",0
"1337",1970-03-01 18:14:26,"pc","OFF",0
"1338",1970-03-01 18:14:36,"tv","OFF",0
"1339",1970-03-01 18:14:46,"bed","ON",0
"1340",1970-03-01 18:28:58,"sleep","ON",0
"1341",1970-03-02 00:36:26,"sleep","OFF",0
"1342",1970-03-02 00:40:05,"bed","OFF",0
"1343",1970-03-02 00:40:15,"toilet","ON",0
"1344",1970-03-02 00:50:53,"toilet","OFF",0
"1345",1970-03-02 00:51:03,"bed","ON",0
"1346",1970-03-02 01:05:25,"sleep","ON",0
"1347",1970-03-02 08:02:14,"sleep","OFF",0
"1348",1970-03-02 08:08:48,"bed","OFF",0
"1349",1970-03-02 08:08:58,"toilet","ON",0
"1350",1970-03-02 08:46:33,"toilet","OFF",0
"1351",1970-03-02 08:46:43,"pc","ON",0
"1352",1970-03-02 10:13:48,"social","ON",0
"1353",1970-03-02 12:03:33,"social","OFF",0
"1354",1970-03-02 12:03:43,"pc","OFF",0
"1355",1970-03-02 12:03:53,"social","ON",0
"1356",1970-03-02 13:10:38,"social","OFF",0
"1357",1970-03-02 13:10:48,"toilet","ON",0
"1358",1970-03-02 13:22:25,"toilet","OFF",0
"1359",1970-03-02 13:22:35,"pc","ON",0
"1360",1970-03-02 16:23:45,"pc","OFF",0
"1361",1970-03-02 16:23:45,"bed","ON",0
"1362",1970-03-02 16:51:55,"bed","OFF",0
"1363",1970-03-02 16:52:05,"tv","ON",0
"1364",1970-03-02 19:09:03,"bed","ON",0
"1365",1970-03-02 19:43:23,"bed","OFF",0
"1366",1970-03-02 19:43:33,"toilet","ON",0
"1367",1970-03-02 20:18:01,"toilet","OFF",0
"1368",1970-03-02 20:18:11,"bed","ON",0
"1369",1970-03-02 20:34:11,"sleep","ON",0
"1370",1970-03-03 00:29:49,"sleep","OFF",NA
"1371",1970-03-03 00:33:37,"bed","OFF",0
